Date,open_price,close_price,high_price,low_price
2019-12-12,354.92,359.68,362.74,353.23
2019-12-11,351.88,352.70,357.19,351.09
2019-12-10,339.96,348.84,350.73,339.31
2019-12-09,336.59,339.53,344.45,335.08
2019-12-06,335.00,335.89,338.86,334.77
2019-12-05,332.83,330.37,334.42,327.25
2019-12-04,337.75,333.03,337.86,332.85
2019-12-03,332.62,336.20,337.91,332.19
2019-12-02,329.40,334.87,336.38,328.69
2019-11-29,331.11,329.94,331.26,327.50
2019-11-27,331.12,331.29,333.93,328.57
2019-11-26,335.27,328.92,335.50,327.10
2019-11-25,344.32,336.34,344.57,334.46
2019-11-22,340.16,333.04,341.00,330.00
2019-11-21,354.51,354.83,360.84,354.00
2019-11-20,360.00,352.22,361.20,349.57
2019-11-19,351.75,359.52,359.99,347.80
2019-11-18,352.92,349.99,353.15,346.10
2019-11-15,350.64,352.17,352.80,348.36
2019-11-14,346.11,349.35,353.84,342.91
2019-11-13,355.00,346.11,356.33,345.18
2019-11-12,346.90,349.93,350.37,344.04
2019-11-11,343.95,345.09,349.19,342.00
2019-11-08,334.50,337.14,337.46,332.50
2019-11-07,329.14,335.54,341.50,328.02
2019-11-06,318.00,326.58,326.72,314.50
2019-11-05,319.62,317.22,323.51,316.12
2019-11-04,314.80,317.47,321.94,309.26
2019-11-01,316.32,313.31,316.48,309.80
2019-10-31,313.10,314.92,319.00,313.00
2019-10-30,313.00,315.01,318.79,309.97
2019-10-29,319.99,316.22,324.30,314.75
2019-10-28,327.54,327.71,340.84,322.60
2019-10-25,297.72,328.13,330.00,296.11
2019-10-24,298.37,299.68,304.93,289.20
2019-10-23,254.50,254.68,256.14,251.35
2019-10-22,254.32,255.58,258.33,250.85
2019-10-21,258.33,253.50,259.50,250.18
2019-10-18,260.70,256.95,262.80,255.10
2019-10-17,262.50,261.97,264.78,260.17
2019-10-16,257.39,259.75,262.10,256.92
2019-10-15,257.70,257.89,260.00,254.12
2019-10-14,247.90,256.96,258.55,247.13
2019-10-11,247.15,247.89,251.08,246.81
2019-10-10,245.28,244.74,249.28,241.58
2019-10-09,241.32,244.53,247.30,240.65
2019-10-08,235.87,240.05,243.94,234.50
2019-10-07,229.80,237.72,238.56,228.55
2019-10-04,231.61,231.43,234.78,228.07
2019-10-03,231.86,233.03,234.48,224.28
2019-10-02,243.29,243.13,244.65,239.43
2019-10-01,241.50,244.69,245.95,239.13
2019-09-30,243.00,240.87,243.98,236.11
2019-09-27,242.20,242.13,248.71,238.73
2019-09-26,230.66,242.56,243.31,227.40
2019-09-25,224.56,228.70,228.98,218.36
2019-09-24,241.52,223.21,241.99,222.61
2019-09-23,240.00,241.23,245.18,239.22
2019-09-20,246.49,240.62,246.95,238.16
2019-09-19,246.00,246.60,247.94,244.84
2019-09-18,245.00,243.49,248.17,242.37
2019-09-17,242.47,244.79,245.60,240.37
2019-09-16,246.00,242.81,247.43,241.17
2019-09-13,246.96,245.20,248.45,244.87
2019-09-12,247.70,245.87,253.50,244.40
2019-09-11,237.38,247.10,248.17,236.00
2019-09-10,230.80,235.54,235.54,228.94
2019-09-09,230.00,231.79,233.76,229.23
2019-09-06,227.20,227.45,229.64,225.17
2019-09-05,222.50,229.58,229.80,220.85
2019-09-04,226.89,220.68,228.46,219.21
2019-09-03,224.08,225.01,228.95,223.16
2019-08-30,229.15,225.61,232.44,224.21
2019-08-29,219.00,221.71,223.40,218.00
2019-08-28,213.69,215.59,217.25,212.31
2019-08-27,215.74,214.08,218.80,212.03
2019-08-26,213.60,215.00,215.02,211.54
2019-08-23,219.97,211.40,221.17,211.00
2019-08-22,222.80,222.15,225.40,218.22
2019-08-21,222.01,220.83,223.22,217.60
2019-08-20,227.62,225.86,229.09,224.54
2019-08-19,224.21,226.83,227.83,221.70
2019-08-16,216.66,219.94,222.24,216.02
2019-08-15,220.86,215.64,221.56,211.55
2019-08-14,231.21,219.62,231.50,216.69
2019-08-13,228.81,235.00,236.00,227.55
2019-08-12,232.99,229.01,235.77,228.75
2019-08-09,236.05,235.01,238.96,233.81
2019-08-08,234.45,238.30,239.80,232.65
2019-08-07,226.50,233.42,233.57,225.80
2019-08-06,231.88,230.75,232.50,225.75
2019-08-05,229.60,228.32,231.37,225.78
2019-08-02,231.35,234.34,236.27,229.23
2019-08-01,242.65,233.85,244.51,231.77
2019-07-31,243.00,241.61,246.68,236.65
2019-07-30,232.90,242.26,243.36,232.18
2019-07-29,227.09,235.77,235.94,226.03
2019-07-26,226.92,228.04,230.26,222.25
2019-07-25,233.50,228.82,234.50,225.55
2019-07-24,259.17,264.88,266.07,258.16
2019-07-23,256.71,260.17,260.48,254.50
2019-07-22,258.75,255.68,262.15,254.19
2019-07-19,255.69,258.18,259.96,254.62
2019-07-18,255.05,253.54,255.75,251.89
2019-07-17,255.67,254.86,258.31,253.35
2019-07-16,249.30,252.38,253.53,247.93
2019-07-15,248.00,253.50,254.42,244.86
2019-07-12,239.75,245.08,245.38,239.71
2019-07-11,238.14,238.60,241.50,235.80
2019-07-10,234.15,238.92,238.94,233.14
2019-07-09,228.97,230.06,231.00,227.28
2019-07-08,231.24,230.34,232.25,228.66
2019-07-05,234.57,233.10,235.45,230.80
2019-07-03,239.39,234.90,241.57,234.51
2019-07-02,228.89,224.55,229.15,222.22
2019-07-01,230.21,227.17,233.10,226.28
2019-06-28,220.99,223.46,225.17,220.80
2019-06-27,219.45,222.84,222.90,217.35
2019-06-26,220.31,219.27,227.23,218.10
2019-06-25,224.39,219.76,225.34,219.49
2019-06-24,223.24,223.64,225.86,221.02
2019-06-21,216.22,221.86,222.18,215.50
2019-06-20,223.00,219.62,226.90,216.35
2019-06-19,225.11,226.43,227.77,221.06
2019-06-18,228.72,224.74,234.74,222.56
2019-06-17,215.48,225.03,227.00,214.27
2019-06-14,211.25,214.92,216.65,210.40
2019-06-13,210.38,213.91,214.90,207.51
2019-06-12,222.95,209.26,223.38,209.00
2019-06-11,219.14,217.10,220.90,213.50
2019-06-10,210.25,212.88,216.94,209.01
2019-06-07,205.00,204.50,210.84,203.50
2019-06-06,204.44,205.95,211.00,201.80
2019-06-05,198.68,196.59,201.28,191.85
2019-06-04,181.10,193.60,193.98,179.61
2019-06-03,185.51,178.97,186.68,176.99
2019-05-31,185.10,185.16,189.92,184.10
2019-05-30,188.75,188.22,192.26,187.02
2019-05-29,187.10,189.86,192.39,185.04
2019-05-28,191.20,188.70,195.00,187.85
2019-05-24,199.83,190.63,199.98,188.75
2019-05-23,194.34,195.49,199.47,186.22
2019-05-22,199.10,192.73,203.94,191.78
2019-05-21,197.76,205.08,207.40,196.04
2019-05-20,202.80,205.36,206.00,195.25
2019-05-17,221.96,211.03,222.24,208.92
2019-05-16,229.49,228.33,231.00,226.50
2019-05-15,229.32,231.95,232.44,225.25
2019-05-14,229.30,232.31,234.50,228.00
2019-05-13,232.01,227.01,232.47,224.50
2019-05-10,239.75,239.52,241.99,236.02
2019-05-09,242.00,241.98,243.68,236.94
2019-05-08,246.94,244.84,250.60,244.20
2019-05-07,256.80,247.06,257.21,245.10
2019-05-06,250.02,255.34,258.35,248.50
2019-05-03,243.86,255.03,256.61,243.49
2019-05-02,245.52,244.10,247.13,237.72
2019-05-01,238.85,234.01,240.00,231.50
2019-04-30,242.06,238.69,244.21,237.00
2019-04-29,235.86,241.47,243.98,232.17
2019-04-26,246.50,235.14,246.68,231.13
2019-04-25,255.00,247.63,259.00,246.07
2019-04-24,263.85,258.66,265.32,258.00
2019-04-23,260.15,263.90,265.60,255.75
2019-04-22,269.00,262.75,269.68,262.48
2019-04-18,271.23,273.26,274.84,269.75
2019-04-17,274.75,271.23,274.79,268.54
2019-04-16,265.75,273.36,275.00,264.72
2019-04-15,268.63,266.38,268.88,258.63
2019-04-12,270.22,267.70,271.95,266.83
2019-04-11,268.30,268.42,270.50,265.60
2019-04-10,276.74,276.06,278.38,272.89
2019-04-09,271.65,272.31,275.00,269.61
2019-04-08,277.69,273.20,281.16,270.44
2019-04-05,269.86,274.96,276.10,266.11
2019-04-04,261.89,267.78,271.20,260.59
2019-04-03,287.32,291.81,296.17,287.17
2019-04-02,288.30,285.88,289.44,283.88
2019-04-01,282.62,289.18,289.20,281.28
2019-03-29,278.70,279.86,280.16,274.50
2019-03-28,277.16,278.62,280.33,275.10
2019-03-27,268.75,274.83,275.37,268.18
2019-03-26,264.44,267.77,270.26,264.43
2019-03-25,259.71,260.42,263.18,254.46
2019-03-22,272.58,264.53,272.80,264.00
2019-03-21,272.60,274.02,276.45,268.45
2019-03-20,269.69,273.60,274.97,266.30
2019-03-19,267.50,267.47,273.30,263.46
2019-03-18,276.00,269.49,278.05,267.30
2019-03-15,283.51,275.43,283.72,274.40
2019-03-14,292.45,289.96,295.39,288.29
2019-03-13,283.90,288.96,291.99,282.70
2019-03-12,286.49,283.36,288.07,281.06
2019-03-11,283.52,290.92,291.28,280.50
2019-03-08,276.91,284.14,285.59,275.89
2019-03-07,278.84,276.59,284.70,274.25
2019-03-06,276.48,276.24,281.51,274.39
2019-03-05,282.00,276.54,284.00,270.10
2019-03-04,298.12,285.36,299.00,282.78
2019-03-01,306.94,294.79,307.13,291.90
2019-02-28,318.92,319.88,320.00,310.81
2019-02-27,301.78,314.74,316.30,300.55
2019-02-26,292.22,297.86,302.01,288.77
2019-02-25,297.91,298.77,302.90,297.00
2019-02-22,294.49,294.71,296.50,292.10
2019-02-21,301.81,291.23,303.24,290.50
2019-02-20,304.41,302.56,306.30,299.00
2019-02-19,306.56,305.64,311.54,305.47
2019-02-15,304.50,307.88,308.00,303.90
2019-02-14,303.38,303.77,306.77,301.00
2019-02-13,312.35,308.17,312.75,305.57
2019-02-12,316.20,311.81,318.19,309.62
2019-02-11,311.60,312.84,318.60,310.50
2019-02-08,306.83,305.80,307.45,298.50
2019-02-07,313.30,307.51,314.70,303.00
2019-02-06,319.59,317.22,324.24,315.62
2019-02-05,312.49,321.35,322.44,312.25
2019-02-04,312.98,312.89,315.30,301.88
2019-02-01,305.42,312.21,316.10,303.50
2019-01-31,301.00,307.02,311.56,294.00
2019-01-30,300.45,308.77,309.00,298.49
2019-01-29,295.27,297.46,298.56,291.80
2019-01-28,292.91,296.38,297.46,287.75
2019-01-25,294.39,297.04,298.52,289.55
2019-01-24,283.03,291.51,293.68,279.28
2019-01-23,292.50,287.59,294.50,281.69
2019-01-22,304.82,298.92,308.00,295.50
2019-01-18,323.00,302.26,327.13,299.73
2019-01-17,346.21,347.31,351.50,344.15
2019-01-16,344.78,346.05,352.00,343.50
2019-01-15,335.00,344.43,348.80,334.50
2019-01-14,342.38,334.40,342.50,334.00
2019-01-11,342.09,347.26,348.41,338.77
2019-01-10,334.40,344.97,345.39,331.79
2019-01-09,335.50,338.53,343.50,331.47
2019-01-08,341.96,335.35,344.01,327.02
2019-01-07,321.72,334.96,336.74,317.75
2019-01-04,306.00,317.69,318.00,302.73
2019-01-03,307.00,300.36,309.40,297.38
2019-01-02,306.10,310.12,315.13,298.80
2018-12-31,337.79,332.80,339.21,325.26
2018-12-28,323.10,333.87,336.24,318.41
2018-12-27,319.84,316.13,322.17,301.50
2018-12-26,300.00,326.09,326.97,294.09
2018-12-24,313.50,295.39,314.50,295.20
2018-12-21,317.40,319.77,323.47,312.44
2018-12-20,327.05,315.38,330.29,311.87
2018-12-19,337.60,332.97,347.01,329.74
2018-12-18,350.54,337.03,351.55,333.69
2018-12-17,362.00,348.42,365.70,343.88
2018-12-14,375.00,365.71,377.87,364.33
2018-12-13,370.15,376.79,377.44,366.75
2018-12-12,369.42,366.60,371.91,365.16
2018-12-11,369.91,366.76,372.17,360.23
2018-12-10,360.00,365.15,365.98,353.12
2018-12-07,369.00,357.97,379.49,357.65
2018-12-06,356.01,363.06,367.38,350.76
2018-12-04,356.05,359.70,368.68,352.00
2018-12-03,360.00,358.49,366.00,352.00
2018-11-30,341.83,350.48,351.60,338.26
2018-11-29,347.00,341.17,347.50,339.55
2018-11-28,345.99,347.87,348.28,342.21
2018-11-27,340.05,343.92,346.96,335.50
2018-11-26,325.00,346.00,346.22,325.00
2018-11-23,334.35,325.83,337.50,325.55
2018-11-21,352.00,338.19,353.10,337.40
2018-11-20,341.75,347.49,349.80,333.55
2018-11-19,356.34,353.47,366.75,352.88
2018-11-16,345.19,354.31,355.70,345.12
2018-11-15,342.33,348.44,348.58,339.04
2018-11-14,342.70,344.00,347.11,337.15
2018-11-13,333.16,338.73,344.70,332.20
2018-11-12,348.37,331.28,349.78,330.34
2018-11-09,349.00,350.51,354.00,345.23
2018-11-08,348.50,351.40,357.58,348.44
2018-11-07,343.34,348.16,351.18,340.80
2018-11-06,339.07,341.06,348.80,336.09
2018-11-05,340.50,341.40,343.96,330.14
2018-11-02,343.74,346.41,349.20,340.91
2018-11-01,338.26,344.28,347.84,334.73
2018-10-31,332.54,337.32,342.00,329.10
2018-10-30,328.39,329.90,337.90,322.26
2018-10-29,337.47,334.85,347.16,326.50
2018-10-26,308.25,330.90,339.90,306.65
2018-10-25,317.22,314.86,321.00,301.01
2018-10-24,301.05,288.50,304.44,285.73
2018-10-23,263.87,294.14,297.93,262.10
2018-10-22,260.68,260.95,261.86,252.59
2018-10-19,267.39,260.00,269.66,253.50
2018-10-18,269.29,263.91,271.00,263.00
2018-10-17,282.40,271.78,282.70,265.80
2018-10-16,265.70,276.59,277.38,262.24
2018-10-15,259.06,259.59,263.28,254.54
2018-10-12,261.00,258.78,261.99,252.01
2018-10-11,257.53,252.23,262.25,249.03
2018-10-10,264.61,256.88,265.51,247.77
2018-10-09,255.25,262.80,266.77,253.30
2018-10-08,264.52,250.56,267.76,249.00
2018-10-05,274.65,261.95,274.88,260.00
2018-10-04,293.95,281.83,294.00,277.67
2018-10-03,303.33,294.80,304.60,291.57
2018-10-02,313.95,301.02,316.84,299.15
2018-10-01,305.77,310.70,311.44,301.05
2018-09-28,270.26,264.77,278.00,260.56
2018-09-27,312.90,307.52,314.96,306.91
2018-09-26,301.91,309.58,313.89,301.11
2018-09-25,300.00,300.99,304.60,296.50
2018-09-24,298.48,299.68,303.00,293.58
2018-09-21,297.70,299.10,300.58,295.37
2018-09-20,303.56,298.33,305.98,293.33
2018-09-19,280.51,299.02,300.00,280.50
2018-09-18,296.69,284.96,302.64,275.50
2018-09-17,290.04,294.84,300.87,288.13
2018-09-14,288.76,295.20,297.33,286.52
2018-09-13,288.02,289.46,295.00,285.18
2018-09-12,281.44,290.54,292.50,278.65
2018-09-11,279.47,279.44,282.00,273.55
2018-09-10,273.26,285.50,286.03,271.00
2018-09-07,260.10,263.24,268.35,252.25
2018-09-06,284.80,280.95,291.17,278.88
2018-09-05,285.05,280.74,286.78,277.18
2018-09-04,296.94,288.95,298.19,288.00
2018-08-31,302.00,301.66,305.31,298.60
2018-08-30,302.26,303.15,304.60,297.72
2018-08-29,310.27,305.01,311.85,303.69
2018-08-28,318.41,311.86,318.88,311.19
2018-08-27,318.00,319.27,322.44,308.81
2018-08-24,320.70,322.82,323.85,319.40
2018-08-23,319.14,320.10,327.32,318.10
2018-08-22,320.87,321.64,323.88,314.67
2018-08-21,310.61,321.90,324.79,309.00
2018-08-20,291.70,308.44,308.50,288.20
2018-08-17,323.50,305.50,326.77,303.53
2018-08-16,339.91,335.45,342.28,333.82
2018-08-15,341.91,338.69,344.49,332.14
2018-08-14,358.45,347.64,359.20,347.10
2018-08-13,361.13,356.41,363.19,349.02
2018-08-10,354.00,355.49,360.00,346.00
2018-08-09,365.55,352.45,367.01,345.73
2018-08-08,369.09,370.34,382.64,367.12
2018-08-07,343.84,379.57,387.46,339.15
2018-08-06,345.46,341.99,354.98,341.82
2018-08-03,347.81,348.17,355.00,342.53
2018-08-02,328.44,349.54,349.99,323.16
2018-08-01,297.99,300.84,303.00,293.00
2018-07-31,292.25,298.14,298.32,289.07
2018-07-30,295.90,290.17,296.10,286.13
2018-07-27,307.25,297.18,307.69,295.34
2018-07-26,304.85,306.65,310.70,303.64
2018-07-25,296.74,308.74,309.62,294.50
2018-07-24,304.42,297.43,307.72,292.55
2018-07-23,301.84,303.20,305.50,292.86
2018-07-20,321.23,313.58,323.24,311.71
2018-07-19,316.33,320.23,323.54,314.01
2018-07-18,325.00,323.85,325.50,316.25
2018-07-17,308.81,322.69,324.74,308.50
2018-07-16,311.71,310.10,315.16,306.25
2018-07-13,315.58,318.87,319.58,309.25
2018-07-12,321.43,316.71,323.23,312.77
2018-07-11,315.80,318.96,321.94,315.07
2018-07-10,324.56,322.47,327.68,319.20
2018-07-09,311.99,318.51,318.52,308.00
2018-07-06,304.95,308.90,312.07,302.00
2018-07-05,313.76,309.16,314.39,296.22
2018-07-03,331.75,310.86,332.49,309.69
2018-07-02,360.07,335.07,364.78,329.85
2018-06-29,353.33,342.95,353.86,342.41
2018-06-28,348.66,349.93,357.02,346.11
2018-06-27,345.00,344.50,350.79,339.50
2018-06-26,336.05,342.00,343.55,325.80
2018-06-25,330.12,333.01,338.47,327.50
2018-06-22,351.54,333.63,352.25,332.00
2018-06-21,362.00,347.51,366.21,346.27
2018-06-20,358.04,362.22,364.38,352.00
2018-06-19,365.16,352.55,370.00,346.25
2018-06-18,355.40,370.83,373.73,354.50
2018-06-15,353.84,358.17,364.67,351.25
2018-06-14,347.63,357.72,358.75,346.60
2018-06-13,346.71,344.78,347.20,339.80
2018-06-12,344.70,342.77,354.97,338.00
2018-06-11,322.51,332.10,334.66,322.50
2018-06-08,319.00,317.66,324.48,317.15
2018-06-07,316.15,316.09,330.00,313.58
2018-06-06,300.50,319.50,322.17,297.48
2018-06-05,297.70,291.13,297.80,286.74
2018-06-04,294.34,296.74,299.00,293.55
2018-06-01,285.86,291.82,291.95,283.84
2018-05-31,287.21,284.73,290.37,282.93
2018-05-30,283.29,291.72,295.01,281.60
2018-05-29,278.51,283.76,286.50,276.15
2018-05-25,277.63,278.85,279.64,275.61
2018-05-24,278.40,277.85,281.11,274.89
2018-05-23,277.76,279.07,279.91,274.00
2018-05-22,287.76,275.01,288.00,273.42
2018-05-21,281.33,284.49,291.49,281.30
2018-05-18,285.90,284.54,289.19,283.97
2018-05-17,285.90,284.54,289.19,283.97
2018-05-16,283.83,286.48,288.81,281.56
2018-05-15,285.01,284.18,286.96,280.50
2018-05-14,303.32,291.97,304.94,291.62
2018-05-11,307.70,301.06,308.88,299.08
2018-05-10,307.50,305.02,312.99,304.11
2018-05-09,300.41,306.85,307.01,300.05
2018-05-08,300.80,301.97,307.75,299.00
2018-05-07,297.50,302.77,305.96,295.17
